User ID,Username,Account Status,Followers Count,Post ID,Content Before Defacement,Content After Defacement,Post Timestamp,Defacement Method,Type of Attack,IP Address,Location,Device Information,Time of Defacement,Time of Detection,Time of Recovery,Action Taken,Restoration Status
242e7afa-30bd-4f62-b39c-03cac18d330c,mooreamanda,Active,816358,9ad78b84-0f1c-49b9-b7c1-f0f154b0ac9f,Listen instead skin want late.,Best second year put increase power.,9/14/2024 8:20,Cross-site Scripting,Account Hijacking,167.100.152.172,Brandonland,Tablet,5/1/2024 10:14,5/9/2024 9:42,10/12/2024 18:48,Account Suspended,Restored
40927351-2edb-45cb-a161-6fd37b642345,christineroy,Active,113419,cb34131f-0204-4ead-ab3b-0adb012874bb,Cover moment town laugh sea oil to as.,Nature price Republican yourself.,6/8/2024 3:38,Brute-force,XSS,151.130.191.123,Morganview,Desktop,3/10/2024 12:15,5/27/2024 11:29,8/28/2024 4:52,Password Reset,Restored
2a8f7ef4-0793-41c5-985c-0d018f59c599,fpeters,Active,546950,3a8eae2b-1c2e-4f56-8161-60a36977bcca,Note end address admit share usually challenge.,Why such accept recognize network.,8/24/2024 6:20,Malware Injection,XSS,202.143.171.135,Lewismouth,Mobile,2/15/2024 12:08,9/30/2024 8:58,9/2/2024 3:43,Account Suspended,Restored
deb6c9f0-acbb-44ed-817e-f0c93b4c2885,lisa80,Compromised,909401,94f5a0c4-277a-4e2f-b2c3-37ffe38f196f,Artist quality world for.,Share ball thank shoulder mission simply space.,5/10/2024 19:26,Malware Injection,XSS,158.47.155.251,Chelseaton,Mobile,6/18/2024 13:14,10/1/2024 13:42,10/13/2024 19:37,Password Reset,Not Restored
8cf81b40-c4a1-4c11-a040-231889e04892,weavercameron,Active,767669,368ba67b-2255-4ae3-ba78-438ae82dc6dc,Far fast present.,Cut for expert later street single trade somebody.,3/2/2024 6:19,Phishing,Impersonation,29.31.14.218,Jessicamouth,Tablet,1/25/2024 6:53,2/26/2024 11:17,7/11/2024 23:23,Content Removed,Restored
a068a2a5-9bb3-4d02-97b3-f972754f5f5c,antoniocameron,Suspended,125846,8dc04966-bd03-46c4-9509-288248e26a01,Choose anyone body tonight write majority.,Others as finish positive.,6/17/2024 17:47,Brute-force,Account Hijacking,68.228.213.50,Friedmanfurt,Desktop,5/13/2024 16:15,4/19/2024 19:52,1/15/2024 10:40,Content Removed,Restored
40efdb66-158d-4ca4-afa7-608158eb1954,amandakelly,Compromised,921909,a655cac4-9af5-41c9-922d-59ad2e70dcc4,Region campaign raise together might especially.,Top continue song pretty yeah according politics.,3/19/2024 22:51,Cross-site Scripting,XSS,167.147.178.125,Anthonyton,Tablet,8/25/2024 16:24,4/12/2024 2:09,6/3/2024 4:49,Account Suspended,Restored
df97ef42-0afa-4a40-a3bc-385e67d37cb9,taylormitchell,Compromised,442379,554f2c35-a066-4384-93af-be60abb7f00f,Though spring figure.,Represent old effort billion.,6/5/2024 1:15,Phishing,Account Hijacking,175.112.56.130,Ryanchester,Mobile,7/20/2024 20:34,5/4/2024 3:38,6/7/2024 15:15,Account Suspended,Restored
a03cd88a-d18a-4751-b5de-4b8aa9a56388,joseph89,Active,208489,55738fa4-d5e1-4f53-95a2-bc853c561756,Wonder director ever sure cover.,Bring her bad represent.,3/10/2024 1:40,Cross-site Scripting,Account Hijacking,190.71.171.192,Port Traciside,Desktop,3/2/2024 10:37,3/28/2024 13:30,3/4/2024 16:00,Password Reset,Not Restored
34a1df04-bdc3-43e6-961d-2e376fa52750,kimberlyquinn,Suspended,390320,0f1b8d44-0834-4f03-b5b9-28d56d90b14b,Almost computer enough history rock travel.,Bill bed parent rather single whether tell line.,6/19/2024 9:33,Phishing,Account Hijacking,42.174.7.96,North Kathryn,Desktop,3/21/2024 4:28,4/25/2024 19:30,5/11/2024 19:24,Content Removed,Not Restored
037754bc-04f5-435f-8562-10118e503a35,burnsjennifer,Compromised,875653,c5ae4032-2637-4fb0-88f4-a0ca4388c8a7,Already at trade enough break fire.,Also yard actually answer window picture even.,10/9/2024 2:19,Phishing,Impersonation,217.124.86.75,New Shawn,Tablet,3/28/2024 23:03,2/2/2024 18:27,7/17/2024 17:19,Content Removed,Not Restored
2192cd69-dbb9-4966-9a7a-54aa74209ceb,harrisonderrick,Suspended,235841,46f9d892-f4a7-4191-b826-26e351002e7c,Ten group happy expert education.,Represent record eight miss.,6/28/2024 22:55,Social Engineering,Script Injection,179.227.114.1,Brownchester,Tablet,2/2/2024 0:29,2/3/2024 5:19,9/17/2024 12:09,Content Removed,Restored
814ebf9c-f065-4f76-b6fc-21bdd27ffeea,zshields,Active,555952,bacdb246-ad42-4933-b8eb-bf17625ba5c8,Early long project sort service lot federal.,Well Democrat prevent floor.,3/10/2024 5:11,Social Engineering,Account Hijacking,153.247.18.122,Seanstad,Desktop,8/30/2024 3:42,10/8/2024 11:41,1/19/2024 9:01,Account Suspended,Restored
84e310d8-eca0-4590-b993-42de448e5ac8,millerbrandon,Suspended,989218,b9fefe47-28d3-4b99-abb3-5e64125112d6,Happy huge nearly thought modern.,Popular election different agent budget.,1/14/2024 4:25,Cross-site Scripting,Account Hijacking,113.254.245.15,Scottton,Desktop,1/25/2024 10:36,6/7/2024 4:53,10/9/2024 11:19,Content Removed,Restored
00c83354-edc7-4fc8-9df9-4427e47ead70,stoutjesse,Suspended,190889,fcdc4b31-c2e5-4cb7-b6a8-93d3f70bb5ff,Safe best audience enough party continue.,Become board consumer card billion class method.,4/23/2024 3:26,Cross-site Scripting,XSS,124.20.135.231,Lake Danielle,Desktop,5/15/2024 15:06,3/23/2024 19:31,5/19/2024 11:54,Content Removed,Restored
df53ce4b-dc6a-45b0-821c-1a88201099a9,lhall,Suspended,919411,246cf3c0-f961-437f-ac24-a0bbeaddeb9f,Soon century degree positive.,Lay skin hotel girl amount.,9/1/2024 0:19,Phishing,Script Injection,74.123.253.30,West Michaelstad,Desktop,9/20/2024 10:25,2/25/2024 13:20,9/23/2024 0:18,Password Reset,Not Restored
b525b583-5d26-4054-96d5-f59d60e050ed,stevenharris,Suspended,356174,1294e304-5ad3-4d68-b0ff-80cc54e9817a,Place most rich forward wind sit.,Bring wrong reach that.,9/26/2024 13:52,Brute-force,Script Injection,196.51.46.190,New Amychester,Mobile,3/30/2024 22:40,6/10/2024 0:25,1/28/2024 3:09,Content Removed,Restored
12b438a2-2735-4dab-96fa-c6ee4fc88e65,dylankim,Compromised,515571,1dccdc26-c8f3-4b08-8d25-a19b990a3763,Move clear center.,Company management short personal prevent.,5/5/2024 18:36,Brute-force,Account Hijacking,192.75.138.245,North Margaretfurt,Mobile,7/17/2024 18:20,4/3/2024 23:57,8/8/2024 6:53,Password Reset,Restored
81580a3a-bcea-4bbe-9364-bcd66e44c1e0,isaiah12,Compromised,759497,49c77629-4503-4c43-aaf2-9a3277e0f188,Maybe couple deal local shake interest thing.,Long whole what defense game artist.,2/2/2024 18:37,Brute-force,Account Hijacking,208.128.112.7,Lisashire,Tablet,2/21/2024 12:59,10/5/2024 1:02,1/11/2024 13:07,Content Removed,Restored
f17047d9-375f-4234-88de-cc6133d9055b,pflowers,Suspended,932876,93b4ca9c-38b3-485a-95fe-1d61387db1be,Happy charge south college quite back region and.,Add just be them professor.,7/30/2024 12:39,Cross-site Scripting,Image Defacement,26.27.57.106,Codyborough,Mobile,3/20/2024 17:37,7/22/2024 2:48,9/12/2024 21:21,Password Reset,Not Restored
9c1e98c3-789d-47f5-af1b-b6a4dadb1263,wlogan,Compromised,913625,e889c19a-5a65-4383-9afd-9bbc382c5198,Individual walk toward think material.,Wide still consumer throughout power wait.,5/15/2024 11:09,Phishing,Impersonation,114.117.220.43,West Amy,Tablet,1/13/2024 15:05,9/9/2024 20:58,2/11/2024 0:42,Password Reset,Restored
1552d237-6a13-445c-af51-2af962bcba82,paulwhite,Active,144171,3c8b1197-fb8e-44f9-a1f2-0a6a5c0a39b9,Look property foot structure car.,People he of law the too.,9/8/2024 19:22,Cross-site Scripting,Account Hijacking,65.208.116.249,Sharonmouth,Desktop,3/13/2024 4:58,8/19/2024 2:53,3/30/2024 16:39,Account Suspended,Not Restored
8a8fee0e-294e-4302-90f6-05485838333e,gabrielbennett,Compromised,157325,47a351a4-e7c3-4bdf-9892-49722559b189,Mr risk it room cultural guy.,Service put or sometimes.,10/15/2024 15:09,Brute-force,Account Hijacking,185.147.108.30,Danielside,Tablet,9/8/2024 20:46,8/15/2024 7:44,7/17/2024 4:38,Content Removed,Not Restored
e782aa1e-beca-4df8-a51f-e46457ae4da3,kristensullivan,Active,518552,df4bf4fd-9f52-4106-82c3-504c922538e3,Course soldier could share doctor.,Though policy rock.,2/20/2024 15:00,Social Engineering,XSS,199.250.105.223,Donnaburgh,Desktop,9/8/2024 16:47,1/24/2024 10:09,1/7/2024 14:19,Password Reset,Not Restored
ac974baa-4c54-40c9-b518-44d2d7ee16b0,darrell44,Compromised,336129,8ae932f5-e34f-4be9-baf3-b03efb66cc20,Nearly state activity court how pay.,If concern everything after join past.,8/17/2024 10:59,Phishing,Impersonation,2.48.159.49,Francistown,Mobile,3/1/2024 0:28,10/9/2024 1:00,3/21/2024 12:18,Password Reset,Restored
f34c9758-1870-4344-82e2-8bded7856f4e,gwhite,Compromised,851683,90ad8664-ef52-453f-9f4b-7c0dfd748730,Military season smile give hundred society important role.,Chance focus magazine purpose different.,1/11/2024 19:42,Malware Injection,Impersonation,170.35.140.60,Port Dana,Mobile,7/27/2024 4:36,4/30/2024 1:23,7/11/2024 11:43,Content Removed,Restored
010c9804-5651-40fc-b2ed-98cc30aaf700,jerrymaldonado,Suspended,725377,ce3b1d75-45a0-4177-ac4b-a613ca371ebb,Minute development hot two red.,Use project during method.,5/16/2024 8:35,Malware Injection,Impersonation,18.53.205.167,Simpsonfort,Desktop,10/19/2024 4:31,9/7/2024 16:14,4/13/2024 23:49,Content Removed,Not Restored
2276b718-cde5-4732-ad8a-bfda47c9a60c,finleylaura,Suspended,186739,f89ebdf9-1334-454e-98f2-c34c3d40b3fd,Different building be financial shake student all.,Glass south air run administration like.,7/23/2024 6:14,Social Engineering,Script Injection,74.149.211.189,South Isabel,Mobile,8/12/2024 14:14,10/17/2024 22:49,7/6/2024 5:28,Content Removed,Restored
e0ef18cd-11fe-48c8-b4bf-4b926de7c050,stewartryan,Suspended,178526,e711db06-c9e2-41e5-8a9a-ff47e537683b,Skin scientist machine affect foreign establish.,Write chance first.,2/5/2024 7:53,Malware Injection,Image Defacement,219.110.26.49,Mckaymouth,Tablet,4/27/2024 12:42,7/26/2024 13:58,6/3/2024 14:15,Account Suspended,Restored
b0b9546f-0551-4f43-8dbd-08d79b60c174,qsantiago,Compromised,704044,8fc58a9c-a99a-4476-b38c-79abdf3ac9df,Way forward cultural although.,But let mind buy.,4/4/2024 6:51,Brute-force,XSS,13.148.24.110,Lake Elizabethbury,Desktop,6/22/2024 7:53,6/11/2024 9:42,5/28/2024 14:27,Content Removed,Restored
6cd9ef3b-da34-4a77-becf-2bd516527c64,karen44,Active,436620,fa66314b-37a2-41a7-a57d-4d6123f26a53,Per around civil most while yourself quite.,Reduce outside make method live travel.,4/21/2024 23:22,Social Engineering,Script Injection,90.152.138.230,Normanfort,Tablet,2/11/2024 10:43,9/2/2024 23:12,7/3/2024 2:05,Content Removed,Restored
609b2232-6b62-4131-bbcc-19ba98e091c9,john48,Suspended,901737,dae63284-0af0-4f37-b955-882ebd46a7cd,Exactly community total.,Cut detail house agent will party woman.,7/9/2024 14:27,Brute-force,Script Injection,174.42.230.107,North Brandon,Mobile,2/25/2024 2:50,2/13/2024 14:14,7/29/2024 6:11,Password Reset,Not Restored
3fa8e5f7-9548-4d3f-849b-edd7ee9a921d,racheljohnson,Compromised,806057,c9804aa0-dac4-471d-97a4-d9d757c57f7a,Most huge board improve whole.,Themselves artist hold certain.,8/20/2024 10:30,Phishing,Impersonation,190.138.165.233,Pattersonmouth,Tablet,2/11/2024 10:59,3/25/2024 9:10,4/6/2024 21:14,Content Removed,Restored
b3adad19-2704-4e3e-8fdb-c9580a868f2b,moorerussell,Suspended,937179,e562cf7f-f146-42ee-a5d0-99ddfbf28321,Nature themselves effect once expect would court.,Decide on case decision building board already.,5/3/2024 6:47,Malware Injection,Account Hijacking,199.65.11.215,Nicholsburgh,Tablet,4/27/2024 11:47,6/17/2024 11:03,1/6/2024 22:55,Content Removed,Not Restored
531115d8-5720-467b-9312-690477df99bf,echang,Active,679218,9adbca75-d584-443b-a39e-41c47e3011bb,Social same lose realize let particularly especially.,Many letter paper loss quite north nation car.,4/11/2024 19:14,Social Engineering,XSS,106.152.167.179,Ramirezborough,Tablet,6/21/2024 22:46,10/14/2024 22:18,8/8/2024 8:53,Account Suspended,Restored
b4965f9e-8539-4545-8f93-9ad08b2c84b1,ellisondale,Compromised,604501,d62cc432-e98e-4eaf-aad6-5656a8b5ea9b,Since watch book husband particularly.,Happy oil amount training he check.,2/26/2024 22:33,Phishing,Account Hijacking,80.155.5.58,Taylorchester,Tablet,7/31/2024 5:54,2/28/2024 6:21,8/31/2024 22:16,Account Suspended,Restored
cb94c158-a042-4b7b-8356-b76e148939da,vharper,Active,519495,c465c127-f826-42de-b4ea-7d7bea9a596b,Thought face to not capital.,New change role similar culture card.,1/2/2024 19:10,Phishing,XSS,83.12.224.171,Floresstad,Desktop,1/13/2024 13:37,8/23/2024 17:46,8/2/2024 10:59,Account Suspended,Not Restored
4150f747-0281-4bcf-8a66-7f08e5c0ee5c,jenniferlee,Active,322229,6269bd98-64d6-4489-ac08-576c2108a162,He agreement source though within decade.,Theory large kind.,8/26/2024 0:26,Cross-site Scripting,Account Hijacking,178.62.200.15,Lake Dominiqueburgh,Mobile,7/7/2024 18:16,4/26/2024 9:01,5/27/2024 9:19,Password Reset,Not Restored
8bbfd702-8a03-45c1-b228-fd119dff5b74,josephlauren,Suspended,950319,2e11b716-0fb2-4ae3-8b53-1321be9e5fb8,People red likely miss success particular.,Game usually at pass money story culture.,1/15/2024 2:02,Malware Injection,Impersonation,24.121.209.108,New Austinmouth,Desktop,2/13/2024 2:21,5/9/2024 15:16,5/24/2024 10:55,Account Suspended,Not Restored
f4412956-2234-49a3-945d-a402f9dbdf4c,jvincent,Compromised,547965,5492d80f-f165-4628-a64d-8fe2e6b9f44e,World understand system character.,Story spring any including with yet.,6/29/2024 23:37,Social Engineering,Image Defacement,208.86.191.59,Jamiechester,Tablet,9/28/2024 15:02,2/20/2024 13:53,7/24/2024 8:29,Content Removed,Restored
605556b8-f906-493f-85e5-de59aa949c94,christine72,Active,657355,4e422fac-4a81-434f-a96b-dc363ba096f0,Carry quality affect author special staff.,Here special camera standard begin.,8/13/2024 15:35,Social Engineering,Script Injection,27.207.198.249,Amandaton,Desktop,9/23/2024 22:49,6/12/2024 2:07,10/2/2024 18:14,Password Reset,Not Restored
bbad7c40-c53a-4175-bbd4-56de89f0f6e8,michelledudley,Compromised,968094,3bd837a0-64ee-4f83-a502-18817155c90d,Either she one about.,Push lose number.,1/13/2024 0:20,Cross-site Scripting,Image Defacement,148.40.82.43,Port Terriburgh,Desktop,6/30/2024 15:28,10/4/2024 16:04,1/23/2024 16:35,Account Suspended,Not Restored
62ae7005-9d9a-47c0-bdfe-edd51eba86b7,timothymccarthy,Active,275105,bcbf9ec6-48df-4721-b60f-def5c3255a58,Occur PM partner prepare week on man.,Stock issue agency moment sure foreign hotel sign.,9/28/2024 15:26,Malware Injection,XSS,222.180.135.20,Danielfort,Desktop,4/7/2024 4:39,8/9/2024 23:15,4/23/2024 10:37,Password Reset,Restored
f806d268-e164-4d92-8023-10f58513b4ef,pedroalvarez,Suspended,325065,0df9498d-aff3-4b6c-874f-f555cc1173a3,Our door fast specific analysis now beat project.,Moment step information civil game tough skin heavy.,8/23/2024 8:34,Social Engineering,Script Injection,76.224.6.25,Mikaylaborough,Tablet,8/26/2024 15:27,3/17/2024 5:22,8/5/2024 11:09,Password Reset,Restored
a74c3051-836a-4a7d-9d6a-98ee4c236387,edward04,Compromised,878688,a336247d-001c-4a8c-8535-cf6b2ce53cbc,Occur certain mention exactly whom.,Toward dream build catch weight themselves sell happen.,8/17/2024 5:34,Malware Injection,Account Hijacking,109.90.93.25,Alexanderbury,Desktop,10/6/2024 16:29,5/5/2024 17:22,9/18/2024 0:04,Account Suspended,Restored
a2d48a45-71e1-41db-b563-e03d824dc656,morganholland,Active,331511,f5eb3498-6e18-40b6-978b-03003639e52c,Apply response last reflect response station piece.,Ago field you act.,1/22/2024 22:17,Brute-force,Script Injection,113.190.91.54,Troymouth,Desktop,10/16/2024 3:56,3/27/2024 3:58,7/27/2024 2:43,Password Reset,Not Restored
82aa4d64-b5bd-4327-84d3-6521b0654204,figueroajill,Suspended,850141,49d836a8-f6cc-4f8f-acad-d69c9870e549,Meet room short while.,Break never yeah.,3/10/2024 1:35,Malware Injection,Image Defacement,77.197.88.33,New Jeffrey,Mobile,10/19/2024 23:31,3/30/2024 10:58,10/11/2024 21:44,Content Removed,Restored
56b967d4-8008-47dd-85a1-7d0c8f40b03c,ebrown,Compromised,866048,d9c3b82b-5d01-45d1-8391-14cf825214cd,Ok lawyer see home guy more trip.,Lawyer help could.,8/7/2024 19:24,Cross-site Scripting,XSS,8.146.183.3,North Julie,Mobile,4/27/2024 2:59,8/20/2024 8:05,9/16/2024 5:25,Account Suspended,Not Restored
a0b30e53-b136-401d-aaf0-cd0e5a427534,benjamin65,Compromised,861074,80f306a0-049c-4af3-99b3-e00c1b894aea,Sign high hold realize.,Foot difference control different building.,4/27/2024 12:38,Social Engineering,Account Hijacking,148.118.2.233,Rodgerston,Desktop,10/10/2024 15:25,7/19/2024 0:43,5/4/2024 2:57,Account Suspended,Restored
76bca6b0-03bb-4ec3-badd-315a0c0bb3f2,william00,Suspended,794141,79b870d8-6e95-4e74-995f-208363f98ea0,Everybody require federal inside glass.,Choice just or page.,4/27/2024 6:16,Social Engineering,XSS,51.127.95.76,South Christinaburgh,Mobile,4/8/2024 17:29,10/17/2024 16:15,10/17/2024 1:15,Content Removed,Restored
81316cb3-2836-4f41-a290-d2b4ac89d529,courtney07,Compromised,807195,adc8461b-4850-418d-b000-cdd8687cb7da,Long bank near.,Hand article heart subject.,6/17/2024 16:53,Phishing,Account Hijacking,32.83.251.119,Lake Katherine,Mobile,4/2/2024 14:15,2/26/2024 9:01,5/24/2024 3:21,Content Removed,Restored
6b60dad2-e3c3-4284-b3ad-471183114d8b,charlesfisher,Suspended,861884,ba9f0721-9986-45c2-aa36-260ed4791e1e,Lawyer thousand firm series suffer feel expert.,Different life present.,5/11/2024 20:49,Brute-force,Account Hijacking,40.106.169.201,New Juliefurt,Desktop,10/18/2024 20:49,7/24/2024 19:45,2/17/2024 22:18,Account Suspended,Not Restored
aaf73bbe-8329-4e96-924c-3ca18e0e0432,acrawford,Active,139967,8b90a8b0-ea31-4741-b501-6e14feba82a3,Book painting cold mean could Mr.,Sense American more suffer girl cold situation.,4/12/2024 20:55,Social Engineering,XSS,193.28.234.238,Lake Christopher,Tablet,2/7/2024 11:33,1/1/2024 8:02,8/29/2024 17:39,Content Removed,Restored
89c1897e-2f62-4652-85f0-69db0cd176c6,brownmegan,Active,145013,9daa46c4-c34a-460e-926e-53687fa0a956,Material agent staff open market its on.,Use daughter radio worker class both notice.,1/4/2024 2:49,Cross-site Scripting,Impersonation,49.73.94.29,West Heidi,Mobile,2/5/2024 13:28,2/12/2024 6:51,5/14/2024 1:19,Password Reset,Restored
13ae2fc0-61f0-4c31-a345-06327f54cc57,ftucker,Active,730103,85226226-7fa8-4d03-a930-e345c91878e7,Front during expect world expect close.,Something on vote night avoid maintain begin.,1/11/2024 11:34,Social Engineering,Account Hijacking,92.116.91.27,North Emma,Mobile,3/6/2024 16:06,5/18/2024 17:42,7/5/2024 18:56,Content Removed,Restored
99a9225f-3208-467b-99a3-af4c5efd90a5,moralesamy,Active,528720,b92eb9e7-7389-4bd1-92e2-cc6f2f48fa84,Good very never simple so space.,Later interview know suddenly.,8/10/2024 3:20,Social Engineering,Account Hijacking,128.162.158.227,New Chad,Tablet,4/17/2024 21:00,1/17/2024 15:33,6/6/2024 5:35,Content Removed,Not Restored
22a37fff-328b-4b57-b20d-0955bec408fb,denisemelton,Compromised,966314,f64ca64f-5d3d-44cd-b033-c4decae88520,Stand indeed fund attorney.,Maintain job election newspaper black I land.,6/13/2024 1:15,Brute-force,Impersonation,58.253.65.136,Joneschester,Desktop,8/22/2024 8:39,1/2/2024 1:34,5/27/2024 13:03,Password Reset,Not Restored
081bfc10-76ac-49f5-96df-30014ddf4f14,zgarrett,Suspended,522038,976a0114-2a5a-430d-862c-5f1a0492c3c6,Can road go available attack understand.,Water just its point charge kitchen draw.,10/12/2024 12:14,Malware Injection,Image Defacement,217.0.28.161,East Elizabeth,Tablet,6/15/2024 15:48,6/21/2024 15:38,1/6/2024 16:03,Account Suspended,Not Restored
5c866f77-a4f0-4f0f-b8ba-eff8a59326ab,reesegarrett,Compromised,726603,d12b7f58-96f7-46b7-9cf3-746c1b8813c9,Expert general apply feel chair.,Fact large early risk.,3/8/2024 15:34,Phishing,Image Defacement,178.16.231.51,Ginaton,Mobile,7/10/2024 7:04,1/18/2024 22:09,2/14/2024 6:18,Account Suspended,Not Restored
a53d9482-3c77-45ca-8ef9-2adcd55aa3ce,ryan66,Active,854956,7be1ebb9-3bf8-422f-bdb9-8152c727ed16,Gun time key.,Point move six meeting again.,8/15/2024 9:28,Cross-site Scripting,Script Injection,56.39.114.5,Ericborough,Desktop,3/30/2024 5:05,8/27/2024 21:01,4/14/2024 19:16,Content Removed,Not Restored
dc780073-47e0-4869-aef4-04f13db06b0c,matthew02,Suspended,676117,7d6a6473-fe47-4897-a96e-6926fd6e8a2b,Appear the movement.,The past majority big.,9/8/2024 23:14,Brute-force,Image Defacement,48.137.247.29,East Joseph,Tablet,9/5/2024 4:35,2/28/2024 0:42,5/11/2024 9:12,Password Reset,Restored
33d448bb-e76a-4c3c-b873-62b8c8b57fcf,wallacepatrick,Active,391838,99a65895-4d93-4091-82c3-299257562a74,Five law born push.,Financial method avoid purpose give find.,8/10/2024 13:20,Malware Injection,Impersonation,57.104.230.150,South Courtneyfurt,Mobile,7/10/2024 13:09,4/7/2024 14:37,5/23/2024 17:30,Account Suspended,Not Restored
e9a7d31c-e6cc-4769-9938-e31eb4059cca,jonathanbryant,Compromised,225020,e13a123b-76e2-4e64-9b51-6bc4b74f979e,Day store hotel together build.,Thought inside stage.,4/9/2024 9:46,Malware Injection,Impersonation,98.229.24.25,Emilyburgh,Tablet,4/23/2024 5:31,3/28/2024 23:06,10/12/2024 15:43,Content Removed,Restored
a4f556e3-f33a-4500-a184-12552c9c8cd3,flynnrobert,Compromised,384643,98913175-0bcb-463e-9fe5-5b7bea73a12f,Chair thought manager unit these central current.,Catch wife gun public tax lot.,3/16/2024 6:02,Phishing,Account Hijacking,185.184.68.185,New Matthewtown,Desktop,6/18/2024 12:44,9/1/2024 18:42,9/14/2024 8:00,Content Removed,Restored
93720b56-7bd4-4e1a-b5c9-ff03c8649027,brandonpayne,Active,120041,dd3dca5c-738b-44e4-8142-923cac9e45e0,Participant southern stock note seven traditional.,Or we cold baby identify.,1/23/2024 9:00,Brute-force,Script Injection,1.149.53.161,South Martin,Desktop,3/27/2024 7:04,9/19/2024 15:32,5/2/2024 11:31,Content Removed,Restored
4146d4da-9135-4b63-be54-80fc16ac6464,twillis,Active,415712,4a5ef0e6-000c-47fc-b332-b96d34a0b24e,Try message big goal among.,Food defense newspaper model.,7/29/2024 16:55,Social Engineering,Account Hijacking,202.170.156.103,Robertsfurt,Tablet,8/17/2024 23:05,8/29/2024 19:58,8/10/2024 7:20,Content Removed,Restored
677a7112-2606-4e6d-a171-a58b5731a177,davidmoore,Active,768978,55888aad-c3ac-4d58-b496-78b7f96aad2a,Baby receive reality away account throughout.,Face fire summer guess.,2/4/2024 20:01,Social Engineering,Image Defacement,192.128.107.254,Alyssafort,Desktop,2/25/2024 19:38,8/21/2024 14:05,6/10/2024 13:15,Password Reset,Not Restored
45b5ecee-51c0-4680-bfe2-803adab30f96,uhall,Active,716305,39bba43a-cda3-468f-9a04-61abe05a3b73,Yes affect long task training station upon treat.,However fact candidate well structure agency.,9/12/2024 15:04,Cross-site Scripting,Impersonation,128.79.78.148,Watsonton,Desktop,5/3/2024 3:13,8/1/2024 15:37,3/6/2024 8:15,Content Removed,Not Restored
cacd3e18-ef94-407c-868a-78cbf681b64b,courtneylittle,Compromised,412011,03aa1a9c-4c80-4906-9a14-e7d19c9f7d91,World public free race agreement scientist my section.,Nothing over wait drug.,4/11/2024 13:46,Brute-force,Account Hijacking,203.103.220.239,Rodriguezfurt,Desktop,8/14/2024 21:28,1/3/2024 19:17,5/17/2024 19:17,Content Removed,Not Restored
1f5bc29b-5d73-4d26-bc53-38fa51cb8eb9,karen48,Compromised,565407,b4415023-8800-45ea-8ca5-eb7bf92bbb26,Explain student amount leg per.,Be southern base can us quickly traditional.,1/31/2024 2:40,Brute-force,Image Defacement,33.252.0.77,South Katherineville,Desktop,4/29/2024 18:08,10/18/2024 13:02,8/28/2024 23:32,Content Removed,Not Restored
f6bbf5bf-0ac6-4d6f-944c-8e12979f1ed5,gonzaleztammy,Active,796155,7d4a4844-920c-48b5-9f2f-54193ad76b8a,Base must reason lead evening course arrive official.,Fill at create article.,9/23/2024 19:06,Social Engineering,Script Injection,205.87.237.122,North Angelaberg,Desktop,3/9/2024 19:02,5/16/2024 10:55,5/12/2024 3:35,Password Reset,Restored
6526c868-74e0-4cca-ab88-652a13f275ec,torresaustin,Active,481549,5de3b0f9-2066-4dfe-998d-c14e91b06383,Civil offer process difference college official increase.,Policy picture production election.,10/13/2024 10:46,Brute-force,Script Injection,30.211.149.198,Fryeton,Desktop,8/8/2024 2:24,8/21/2024 21:44,9/20/2024 11:22,Account Suspended,Restored
f3cc9a8c-45a1-4c56-b77c-792eaf354fe0,rachel59,Suspended,104813,522478cc-7c5c-4741-978f-a40f985e9a08,Stop method mother middle expert.,More whole thought put talk maintain ago.,2/7/2024 0:04,Malware Injection,XSS,139.116.47.212,Vincentside,Tablet,3/9/2024 9:32,6/3/2024 6:12,6/24/2024 0:25,Account Suspended,Not Restored
b2f1f53a-03b5-4588-9312-580dacd90aa3,hwilson,Compromised,422881,edf19189-d246-494f-9eb3-5b7fd6a1e115,Home option identify final public none evidence.,Too both chair manager interesting.,2/11/2024 15:58,Phishing,Image Defacement,86.103.228.43,Blackshire,Desktop,1/21/2024 20:57,1/28/2024 16:02,1/16/2024 20:21,Password Reset,Not Restored
86b30227-06ac-4ba1-91fa-370c97a51324,cindy12,Compromised,441296,22b7ebbd-13ea-49ee-b816-6fdaf7a2bc45,Mention rate leg official technology.,Easy shake enjoy glass dream expect national prove.,9/7/2024 1:19,Cross-site Scripting,Image Defacement,110.76.59.216,Conwaybury,Tablet,4/18/2024 8:37,5/17/2024 13:54,5/6/2024 9:13,Password Reset,Not Restored
ca12c205-2114-4968-9db8-7b3b11a42fed,daniel78,Suspended,463880,393f7a78-3411-4e9a-858f-38875a7d7951,Believe need by science support late hour.,However fall knowledge happy begin chance west.,6/21/2024 6:59,Phishing,XSS,66.31.25.132,North Patricia,Desktop,2/24/2024 15:12,10/15/2024 11:25,6/25/2024 13:50,Content Removed,Restored
f3935556-c2e7-481f-930d-fdcac8c02334,rcook,Suspended,546196,3bf84bf1-b983-472f-ac86-4a013dc6a02a,Any window feeling exist interview how hand.,Five most soldier keep home carry tree.,5/4/2024 15:50,Malware Injection,Account Hijacking,180.208.70.180,Lake Rachelville,Desktop,4/13/2024 13:46,3/22/2024 19:07,3/6/2024 23:11,Password Reset,Restored
